Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,Bat_H_Pitch_H_Ratio,Bat_HR_Pitch_HR_Ratio,Bat_BB_Pitch_BB_Ratio,Bat_SO_Pitch_SO_Ratio
70,0.17932851372702158,-0.04615939892287877,-1.590514435523447,0.729104771729742,-0.19321539879617267,0.22603256499042823,-1.3924836683678232,-0.20240324885895641,0.6460059006767509,-0.34836116672028966,0.12640937679793104,0.0846357099008126,1.780708842795553,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
81,-0.8047554923082029,-0.7274458922956167,-0.885469098956581,0.6599880354166213,0.3400621275693564,0.6526684066554808,-0.2835763533298412,-1.0566953685905567,0.5785770447058519,0.15366347178865516,0.535404639469913,-0.5175697815551674,0.8778830141041327,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
90,-0.7949401707476219,-0.6350047912218079,-0.8109311517615072,0.7118255876514619,1.3839245196040089,0.5333938702760037,0.2294655245232847,-1.0475394215655265,0.6291486866840261,1.0240323221197412,0.4223531953882008,-1.0112779484698011,2.350850443820697,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
92,-0.5711520571078973,-0.15785680859347964,-0.47101505795143167,0.9537341647473843,1.644890117612672,0.3407196192014639,0.2819374943205691,-0.842387623112354,0.8651496825821723,1.2222861886120784,0.237640835821878,-1.1926066061571658,0.2823954813524652,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
75,-0.38906502583717706,0.3067033708741084,-1.2107664689496924,1.0401300851387851,0.7258373594082497,0.643493442318598,0.5437389952682288,-0.6804530659223481,0.9494357525457959,0.491041172424076,0.5267424135955439,-0.8439587667232481,0.5338430638069045,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
75,0.09697015936931393,0.32853486437392615,-0.8109311517615072,0.21072924938133689,-0.6470686127242825,0.1526328502953654,-0.15447297429528076,-0.26918098173353006,0.14028948089500912,-0.8135808440490424,0.05469695862936353,-0.3349525066087435,1.0979241809509077,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
91,-0.23762702699287075,-0.7971220196406772,-0.4087316079231224,0.5735921150252205,-1.1009218266523924,1.033429426636119,-0.09260611970725512,-0.5490915604416869,0.49429097474222833,-1.3202981466255048,0.8901272744483442,-1.650830968501249,1.0094486668070688,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
80,0.004862498156112933,-0.1354609718404953,-1.1249750150130216,0.6081504831817808,0.4535254310513838,0.9829671227832635,-0.5418913466264207,-0.34484371102379396,0.5280054027276778,0.2549876860912209,0.8436326972108926,-0.21461599591790353,1.5953484850223612,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
72,-1.3764736316607336,-0.9373864810865956,-1.8071738907379047,-0.4113213774367493,-1.248424121179028,0.44164422690717525,1.0340939404456835,-1.6138604985840082,-0.466570222843081,-1.4952084981413856,0.33472427053718484,-0.35998802447979006,0.9654400784718706,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
71,-0.45586183647022427,0.3503409870964416,-1.3927198497327542,0.037937408598535165,0.43083277035497836,0.6618433709923637,1.1461151866847148,-0.7393460292572448,-0.028282659032238137,0.23486682292931851,0.5440612665723669,-0.7496095428972053,0.4915404235856053,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
87,0.9417560869803522,0.8451586798421551,-1.0423039510230931,1.6621807119568712,1.1796905733363596,0.9508547476041734,-0.6440336504306458,1.334814888541634,1.9608685921092794,1.4951772113167412,1.2978999108409799,-1.2307158557052507,-0.5897873279038016,-1.1957996767775492,-1.1688550959413633,-1.1995492192044204,-1.193005741703585
70,1.180900503486368,0.32853486437392615,-1.3927198497327542,1.4029929507826686,0.045057538516084995,0.891217479414435,-0.984046074055153,0.6053842786732634,1.3202944603857398,-0.0864735639490689,0.7842352117650924,-0.49039090236510574,0.32390737566797273,0.5968443181703719,0.6176911953265056,0.6092494011607005,0.5679293245323497
85,0.7420680631701196,1.5139383592927664,-1.1249750150130216,0.6081504831817808,-0.1818690684479699,1.1114166234996234,-0.012661392731343677,0.23253015796745288,0.5280054027276778,-0.33720485713718745,0.9616852607230427,-1.2307158557052507,-0.12388994241258097,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
70,-0.4081158338198891,0.10905666873887791,-1.590514435523447,0.7982215080428627,-0.17052273809976717,1.0838917304889748,-0.4925869752159286,-0.697189774256808,0.7134347566476498,-0.3260704012597151,0.9364703329530474,-1.2307158557052507,0.2823954813524652,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
82,1.121513824464212,1.410840198478994,-0.6009477768793602,2.145997866148716,0.9300713056758991,1.0930666948258576,-0.012661392731343677,0.5058182044532495,2.028297448080178,0.6618628462365508,0.9448802309512153,-0.35998802447979006,1.503558214597391,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
75,-0.004383229567716678,0.6958890522248666,-1.2107664689496924,0.7982215080428627,-0.36341035401921384,0.9875546049517049,0.4000210811662479,-0.3524963801958039,0.7134347566476498,-0.5183879382665251,0.847865794744054,-1.3490305685080737,-0.28184671794592886,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
99,1.36584703196425,1.9013138840110655,-0.7387598926711643,0.6945464035731816,-0.7264929251617017,0.08840809993718546,0.4164214558064604,0.6737671485656914,0.6122914726913014,-0.8990582128308007,-0.008396846585726996,-2.1024992599470895,0.07723460369719257,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
92,1.36584703196425,0.631568255513264,-0.4087316079231224,0.8673382443559834,-0.8626488893401346,0.7168931570136607,0.8079630295595631,0.6737671485656914,0.7808636126185486,-1.0486494226708116,0.5958843258604773,-1.9429187562437142,-0.886888026508128,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
95,0.6543091234730044,0.7599996838110308,-0.885469098956581,0.6081504831817808,-0.8966878803847429,0.28566983318016675,1.0467860429653841,0.16708637959042003,0.5280054027276778,-1.0866705537840788,0.1843725557943283,-2.1024992599470895,-0.3985785209068219,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
65,-0.9033066765782923,-0.18028113283112301,0.08619822532311354,0.8155006921211428,-0.4201420057602276,2.079375361040764,-0.44438146369657894,-1.149374301455607,0.7302919706403744,-0.576212830728137,1.8225296985424038,-1.473715425196625,-0.9232502208789086,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
100,1.0533190764109681,0.9933207234037954,0.08619822532311354,1.8004141845831125,0.7031446987118443,1.1894038203631276,0.723004051226834,0.4578376535135514,1.6911531682256837,0.47174017626314513,1.0328891020586703,-1.3089099579103598,-0.776762224224344,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
85,0.17020257382484374,0.8451586798421551,-0.014849686680534453,1.1610843736867462,0.10178919025709872,0.8682800685722278,0.06457818685015186,-0.2097623110078898,1.067436250494869,-0.06518463304132947,0.737388114123008,-1.1926066061571658,-0.43715599265212407,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
92,0.4234056193934826,0.8876021542635055,-0.5350532002469199,1.6621807119568712,0.6917983683636415,1.2215161955422176,-0.4925869752159286,-0.009260098243321083,1.556295456283886,0.46206504557338735,1.0621071515226133,-2.272302587979081,-0.04392792976306923,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
98,0.21577017095510978,0.8663916653493016,-0.1753778031163309,0.9191757965908238,1.3271928678629952,1.0563668374783262,-0.032385722215553955,-0.17311693070772322,0.8314352545967229,0.9800031483894872,0.911210955904487,-1.9950360158583262,-1.2426058890019809,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
51,-0.43674298986449,1.119461611785851,-0.34810924946982935,0.40080027424241876,-0.9647658624739593,1.0838917304889748,-0.984046074055153,-0.7224293580071898,0.3257188348149811,-1.1634843971760251,0.9364703329530474,-0.23805951277942652,-0.20319741229676802,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
77,-0.2658914310527334,1.0354542142195235,-1.1249750150130216,1.3684345826261084,0.9073786449794936,1.4141904466167574,-0.5923525958809223,-0.5733837724037514,1.2697228184075657,0.643134203566747,1.2362090808632722,-1.7444619508515118,0.40740760651982993,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
77,1.7282447899101965,-1.1978353950686789,1.3441556069479217,-0.9642552679417148,-0.7038002644652962,-2.1089958587462574,1.64366573198437,2.0841402209306428,-0.8374289306830249,0.04008018839017154,-2.1152249356310793,1.7470594199323612,-1.7423298180127034,-1.9198080248537535,-1.9748950732911306,-1.9307584075515003,-1.9238270354702378
86,-0.5133828004389612,-1.757517014356125,0.08619822532311354,-1.6381434469946414,-0.624375952027877,-0.994237691814991,1.732921884693278,0.9118457469459719,-1.6128607743483623,0.16387755882798868,-0.620648242769168,1.513726201437583,-1.580377114623365,-2.0221512704501454,-1.950165085817615,-2.0250661146252633,-2.015434756160456
68,-0.9926275221356095,-0.8204142589842628,0.49240106409563983,-1.4307932380552792,-0.669761273420688,-1.1949021673761216e-16,1.3565491519817618,0.5295352900844682,-1.3768597784502161,0.07128321958103016,-1.6667638275837974e-16,2.142745800093398,-1.6457211759436168,-1.9252589851203201,-1.9020338642141137,-1.917419231019494,5.297648061151954e-17
58,-1.5518242988633175,-1.907220499397007,0.4081987075457786,-1.4999099743684001,-2.1674768793834502,-1.1949021673761216e-16,0.9169126967074945,-1.0384035902406767,-1.5117174903920139,-2.3965278697910604,-1.6667638275837974e-16,1.9382828384806916,-1.8995414495915799,-0.32442841884810436,-0.008481926218229406,-0.3365336965060108,5.297648061151954e-17
54,-1.6455955763237444,-2.0585970742576505,0.49240106409563983,-1.6208642629163612,-2.360364495302897,-1.1949021673761216e-16,0.7516487849244288,-1.2154822638425713,-1.629717988341087,-2.72613543917512,-1.6667638275837974e-16,1.7937481111293518,-1.961077038063434,-0.20324650452779114,-0.2684152677146908,-0.23466972111932782,5.297648061151954e-17
53,-2.554012040673695,-2.314841478235492,0.08619822532311354,-1.6381434469946414,-1.6341993530179213,-1.1949021673761216e-16,0.12085234846666275,-1.8599872297474207,-1.6465752023338116,-1.5777882252804372,-1.6667638275837974e-16,1.9553035769752085,-1.4809678010276361,-0.5435356345780995,-0.3215719936115283,-0.5522905997631744,5.297648061151954e-17
63,-1.052507668331028,-2.0839949669762206,0.9410392638556259,-1.5171891584466801,-0.8399562286437292,-1.1949021673761216e-16,0.604967754071271,-0.21713644865850834,-1.5117174903920139,-0.5068932166386799,-1.6667638275837974e-16,1.472534507122206,-0.359834166774357,-0.8788667845091954,-0.7050371266016372,-0.882091274955227,5.297648061151954e-17
66,-1.520712645143766,-2.366714010345531,0.03623569282474161,-1.6208642629163612,-1.0214975142149731,-1.1949021673761216e-16,0.7799656697505781,-1.0935214951500518,-1.629717988341087,-0.9360885581810787,-1.6667638275837974e-16,1.4150079735268657,-1.9304064062160533,-0.20812916124380199,-0.2684152677146908,-0.22302128765208093,5.297648061151954e-17
48,-2.6551025029685285,-2.709349375206678,0.08619822532311354,-1.6554226310729216,-1.157653478393406,-1.1949021673761216e-16,0.8079630295595631,-2.1546476208112124,-1.6634324163265364,-1.0612948959794533,-1.6667638275837974e-16,1.946835759635453,-1.5474257423272137,-0.3246191050761919,-0.3807880000620272,-0.3245648175806855,5.297648061151954e-17
47,0.6543091234730044,0.5238916606031988,0.613130516528514,-1.2407222131941975,0.7712226808010607,-0.7648635833929197,1.2882779903993449,0.8274982158112801,-1.2251448525156936,0.9267139651992395,-0.6636451047633466,1.9964110190157014,-1.1728783450863722,-0.5479596136273684,-0.5775981468822607,-0.5381398944429334,-0.5562026804321896
55,0.924509705279291,-0.06844283238430823,1.104649690891482,-1.292559765429038,-0.5109126485458495,-0.25106558052748,0.8356488640256949,0.8857518508390493,-1.2925737084865925,-0.34836116672028966,-0.1492901434204833,1.7145898157949044,-0.47556609933483296,-0.31974841330962084,-0.24382597351330446,-0.31239254702103114,-0.33931057890258126
74,-0.31313182725411104,-0.867100295492049,0.8369048561717483,-1.3443973176638786,-0.02302044357313148,-0.45291479593890277,1.3900296076967114,0.1472004336117421,-1.3431453504647666,0.21467448230593245,-0.3196909748713701,1.603912264423754,-2.140972963154088,-0.5451028105311614,-0.3215719936115283,-0.5401451793901517,-0.5574642498684123
76,-0.8835382972853756,-1.4871537200613365,1.3155614724515363,-1.5344683425249603,-0.8399562286437292,-0.7511011368875954,1.084487664827542,-0.44557992684828335,-1.5454319183774634,-0.6936578746572961,-0.6876077550036029,1.1863777392507593,-0.776762224224344,-0.325727523721911,-0.06761409246392866,-0.33706775236399616,-0.34985332158359334
69,-1.1831744776444961,-2.471112832484232,1.257271003810451,-1.6381434469946414,-0.7832245769027154,-0.9804752453096667,0.26457664322170704,1.3169773877142021,-1.5791463463629127,0.5580831717743437,-0.2733885744825443,1.2131637627012188,-1.2426058890019809,-3.267770852367059,-3.155139792143214,-3.2671023168360684,-3.230947406428853
66,-0.004383229567716678,-1.4871537200613365,1.6618629741660271,-1.4999099743684001,-1.3165021032682445,-1.2190243180686209,0.006893988245420509,0.3093882169707253,-1.494860276399289,-1.2152764448650384,-1.2043518554398187,1.3385479263123896,-0.6275230478325322,-0.43188999604116257,-0.654415439073424,-0.43517959491698743,-0.4429334365869313
57,0.7508123890924248,-0.42887511127229283,0.727770120558583,-1.3443973176638786,-0.8513025589919319,-1.6548351240705563,-0.7790372844157043,0.7185092418444041,-1.3431453504647666,-0.7533031009314738,-1.7623204890479067,1.2306887313529136,0.6616912499925416,-0.21467258467313582,-0.3215719936115283,-0.1940054522873301,-0.22565408351134547
74,1.8254008634040464,0.6958890522248666,1.1669331409197923,-1.1888846609593569,-1.1009218266523924,-1.760347213944709,-0.23970606818262527,1.4307534048689798,-1.1745732105375195,-0.9983469890048052,-1.8763359517377798,1.1589743635990843,0.19985016891282303,-0.32623212957685505,-0.4960517559221975,-0.31341573385117466,-0.3532883650146122
70,0.8205620732151365,-0.4516540451310638,0.9068551051007882,-1.6381434469946414,-0.8172635679473237,-1.9025591611663932,-0.15447297429528076,0.8752474046332441,-1.6465752023338116,-0.6346320284855712,-2.047783551040539,1.0427217049160322,0.44939514026969224,-0.4314757235127753,-0.3215719936115283,-0.4387650955807251,-0.432054011913755
63,1.1385083541738428,-0.360720530540592,0.8369048561717483,-1.2580013972724777,-1.8384332992855708,-1.8520968573135375,0.21171083988289316,0.9684236010081131,-1.258859280501143,-1.9650040370868578,-2.008726889716961,1.2393538011098197,-0.47556609933483296,-0.2109876925468989,-0.19815324175440824,-0.21386687907252178,-0.23526289790153865
74,1.180900503486368,0.3503409870964416,1.4002869457265827,-0.7396258749240725,-2.008628254508612,-1.6869474992496463,-0.44438146369657894,0.9937704448722279,-0.7194284327339519,-2.2075640562096748,-1.8001434136295447,0.6280036997146794,1.1423904053874845,-0.20826681100197644,-0.3077524995379324,-0.20358283058086432,-0.23973515930604195
67,-0.08788347487917142,-0.2477266151480718,0.7647335970814063,-1.3098389495073182,-1.5774677012769076,-1.5309731055226379,-1.1441880532720314,0.12050160674866961,-1.3094309224793172,-1.6195323877420555,-1.6127667785465307,0.46730900222399885,-0.04392792976306923,-0.21305896680398706,-0.2684152677146908,-0.20529827392622205,-0.21132819727858188
81,0.7944485227876735,0.7172824675525834,0.5333607978198214,-0.791463427158913,-1.827086968937368,-1.209849353731738,-1.5094084494596534,0.746136242132354,-0.7868572887048507,-1.95018228707748,-1.229658252927787,0.19837663349270565,0.15881757541306557,-0.21186175357906958,-0.10094928644813152,-0.21150353700197683,-0.22499426393484404
84,1.0533190764109681,0.15316160079430494,0.1350862110185596,-0.39404219335846913,-1.4072727460538665,-1.4392234621538094,-1.7673833826607492,1.0782634576259078,-0.3485697248940079,-1.2938602482295205,-1.4502412507195097,0.5425309238242428,-0.776762224224344,-0.5443847263491323,-0.4590104748314144,-0.5342170299537321,-0.5460141170319237
75,0.6982605270075727,-0.5660123122074308,0.1350862110185596,-0.7223466908457924,-0.8059172375991209,-0.7969759585720096,-2.179880969978603,0.6793965439458622,-0.7025712187412271,-0.6936578746572961,-0.7598255243870718,0.7849613477299539,1.503558214597391,-0.20723088249793384,-0.29429582121909903,-0.22293813090312922,-0.2341515954644291
68,0.4502525498567195,-0.6811602413346857,-0.12059915924176964,-0.895138531628594,-1.509389719187691,-1.1731494963842066,-1.2822148795990898,0.6906238038325402,-0.8711433586684744,-1.4138113376375296,-1.1288400657641493,0.7216869368889449,1.82741788829387,-0.5446241262379155,-0.44716066370459195,-0.5599586700286914,-0.5697835800370431
69,0.07859927062611376,-0.2252158760790488,0.4081987075457786,-0.8433009793937536,-1.112268157000595,-0.7648635833929197,-1.0465890385626198,0.372079433693697,-0.8205717166903002,-0.9733617272026195,-0.682810873701095,0.7345753298878864,1.3217703657637263,-0.43635754608581917,-0.39666179909659693,-0.4282910284662116,-0.45623766876642124
65,-1.1227081533345447,-0.292835640254976,-1.6962639080846833,-0.6532299545326716,-0.0797520953141452,-1.058462442173171,-0.9534800698942848,-0.2766772127814386,-0.5845707207921541,0.27503757604338885,-0.9352446504306263,0.04493002842700993,0.07723460369719257,-0.8751683787037716,-0.8726494253168697,-0.8715235821538813,-0.8948547914521842
68,-0.7753310971326222,0.43731429883197404,-0.1753778031163309,-0.4977172978281501,-0.5222589788940523,-1.1502120855419995,-1.4696379004059283,-0.4299039123110475,-0.4834274368358057,-0.39320666882852695,-1.1589722427692335,0.6822938753309769,0.7909418332838248,-0.21009685932958966,-0.14682536418200345,-0.21197524583539248,-0.23494510831356222
86,0.09697015936931393,0.1971608066380721,0.32075701490196235,-1.1197679246462362,0.7371836897564524,-1.329123890111215,-0.6703527532797676,0.3220239714070757,-1.1071443545666204,0.8277003500035196,-1.3521075935394768,0.5128960968559696,-0.47556609933483296,-0.3248251442692257,-0.40205551601200995,-0.32876753194967195,-0.3336362877108251
90,0.6455014954170645,0.7813237018710377,-0.014849686680534453,-0.39404219335846913,0.6917983683636415,-1.1914994250579722,-0.751335011159819,0.6454614646783763,-0.3654269388867326,0.7453863754569696,-1.2094076350179026,0.21659041506343024,-0.7397090237391626,-0.21061478111254622,-0.2786069351454757,-0.19582130625384603,-0.21859281264710834
96,0.8639717458767961,0.9722211900638555,0.36489827989322116,-0.18669198441910706,2.087397001192579,-0.9988251739834324,-1.212000824403442,0.848817436027171,-0.14628315698131122,1.8700913963684889,-0.9697116509446385,0.024722514622728075,-0.359834166774357,-0.3240619104702658,-0.33099385889640665,-0.32768668663772177,-0.32774282607332383
79,-0.004383229567716678,0.3503409870964416,-0.5350532002469199,-0.06573769587114586,2.2008603046746065,-0.4391523494335785,-1.9112123384069235,0.1802783995534826,-0.028282659032238137,1.9077597774818178,-0.37084188644027033,0.14248421541388484,0.07723460369719257,-0.2076956430413896,-0.2684152677146908,-0.20048609044244034,-0.23230538786463967
87,0.33352488970413047,0.3503409870964416,-0.34810924946982935,0.7636631398863023,1.3725781892558062,-0.6318266005081183,-0.3972211978404158,0.42747448252380416,0.8145780406039981,1.306372602313388,-0.577823539659215,0.6822938753309769,0.19985016891282303,-0.20861221959332013,-0.19815324175440824,-0.21968701274530125,-0.23709915863241005
80,0.08778786717516164,0.06484490068592474,-0.28906167716836983,0.4353586423989791,0.7712226808010607,-0.6272391183396769,-0.19668360793677717,0.25191399092017314,0.4774337607495036,0.8186129972959989,-0.5730757374928064,0.06489965081284134,0.6616912499925416,-0.21316150315201882,-0.1950564698646416,-0.21371404274957398,-0.2357867957968923
68,-1.5934193295427137,-1.0315906941809543,-0.6688096437421245,0.07249577675509551,-0.17052273809976717,-0.15014097282176866,-0.751335011159819,-1.07506784422892,0.12343226690228438,-0.0017921034128498944,-0.04459816038275375,0.23460169592058355,0.07723460369719257,-0.327402565240344,-0.34614988086484677,-0.3204489488102483,-0.3330808593986527
94,0.17932851372702158,-0.33806249641313135,-0.06710954501289713,0.5908712991035007,-0.3520640236710111,-0.6180641540027941,-0.8644215205388313,0.3157122359645208,0.6460059006767509,-0.21590924193454628,-0.5635863840816718,-0.6890346163125923,1.3217703657637263,-0.20728264192760446,-0.2559653244537305,-0.21927468901381703,-0.23317326503679428
100,0.8726368095320095,-0.2477266151480718,0.8721490306693934,1.6794598960351514,-0.4655273271530386,-0.08591622246358871,-1.5500252870448041,0.795223713168307,1.7585820241965826,-0.33720485713718745,6.365883825436838e-4,-0.5730908182127213,1.4123646367441254,-0.20684471816585576,-0.2204337229063242,-0.2030938742381219,-0.23193703757786896
89,0.3064425391173349,-0.42887511127229283,-0.4087316079231224,1.247480294078147,-0.21590805949257816,0.037945796084329776,-1.3182839504727235,0.28396866772795976,1.2697228184075657,-0.15082298223652246,0.0816379440563509,-0.5175697815551674,-0.2426045647426602,0.01729598020199833,0.025041445715489215,6.895049459657485e-4,-0.014934834966624911
87,-0.10651004761170743,-0.7738633508064703,-0.47101505795143167,1.4893888711740695,0.40814010965857284,0.643493442318598,-0.42067386640044335,0.1070726098455207,1.556295456283886,0.500667149166375,0.7331214461270176,-0.8439587667232481,0.44939514026969224,-0.21425926659988137,-0.1852861161114683,-0.20400476156196695,-0.22681107733868167
86,-0.6777143963126075,-0.8904945217339327,-0.34810924946982935,1.1956427418433067,0.623720386274425,0.8682800685722278,-0.8644215205388313,-0.9392203907310958,1.1011506784803184,0.40366585474255523,0.737388114123008,-0.6594127261214392,0.19985016891282303,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
84,-0.9826734938984002,-0.8904945217339327,-0.28906167716836983,0.4699170105555394,-0.011674113224928735,0.7719429430349579,-0.3972211978404158,-1.2250106109323886,0.39314769078587997,-0.1724356999400131,0.6475097070612027,-0.49039090236510574,0.4915404235856053,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
86,-0.2658914310527334,-0.0016755478170664914,-1.0423039510230931,1.4548305030175093,-1.33919476396465,0.8728675507406692,-0.6703527532797676,-0.5733837724037514,1.3540088883711894,-1.6055835760601067,0.7416534694997636,-0.21461599591790353,-0.16362571990308794,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
85,0.2611831441127598,-0.520175557625027,-0.7387598926711643,1.644901527878591,-0.1591764077515644,0.5838561741288594,-0.8071114189849857,-0.13684333204308058,1.5394382422911612,-0.3149577136383097,0.4703003818395221,0.0846357099008126,-0.3985785209068219,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
77,-1.3662300870749442,-1.1978353950686789,-0.9625342323143986,0.7982215080428627,-0.1591764077515644,0.7398305678558679,-0.9233635933419228,-1.6034531406189505,0.7134347566476498,-0.3149577136383097,0.617418737438277,-0.2618085939634365,-0.04392792976306923,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
81,-0.45586183647022427,-1.4871537200613365,-0.8109311517615072,-0.5495548500629907,-1.2711167818754334,-0.017103989936967334,-0.21809116677189572,-0.7393460292572448,-0.6014279347848788,-1.522601986860871,-0.11277102794946885,-0.6014503289307683,-0.3985785209068219,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
74,-0.1251625807327515,-1.07890662256037,-2.0466798067943452,0.6772672194949015,0.38544744896216737,0.11134551077939259,-1.1111259653370813,0.08682884327193584,0.7302919706403744,0.48139886662095976,0.2021536247323469,0.2700305975293786,-0.47556609933483296,-0.20393186720319728,-0.22617436869397445,-0.2070541086525196,-0.22707121557613763
70,-1.3457664892837118,-1.7079741076562838,-0.885469098956581,-0.5149964819064303,0.714491029060047,0.115932992947834,-0.42067386640044335,-1.5827099370143656,-0.5677135067994293,0.48139886662095976,0.018683338427470587,0.3217396377084836,0.07723460369719257,0.7174477655923039,0.7165040986706249,0.7172785521791276,0.6827245195956227
